id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	40	38	2	40	4	0
2	0	408	408	411	3	0	3	0	0
3	0	534	534	541	7	0	7	0	0
4	0	812	812	867	55	0	55	0	0
5	0	1129	1129	1144	10	5	15	10	0
6	0	1338	1338	1347	9	0	9	0	0
7	0	1366	1366	1477	86	25	111	50	0
9	0	2087	2087	2126	39	0	39	0	0
8	0	2057	2057	2136	24	26	79	81	0
10	0	2937	2937	3017	74	6	80	12	0
11	0	3136	3136	3144	8	0	8	0	0
12	0	3627	3627	3647	20	0	20	0	0
13	0	3721	3721	3749	28	0	28	0	0
15	0	3930	3941	4001	47	13	71	37	11
14	0	3929	3929	4075	86	31	146	91	0
16	0	4104	4104	4210	53	53	106	106	0
18	0	4457	4462	4465	3	0	8	5	5
17	0	4440	4440	4486	42	4	46	8	0
19	0	4513	4513	4531	18	0	18	0	0
20	0	4557	4557	4653	80	16	96	32	0
22	0	4632	4653	4744	65	7	112	54	21
21	0	4608	4660	4844	123	7	236	120	52
23	0	5000	5000	5062	23	39	62	78	0
24	0	5131	5131	5150	19	0	19	0	0
25	0	5238	5238	5295	44	13	57	26	0
26	0	5538	5538	5562	10	14	24	28	0
27	0	6627	6627	6699	71	1	72	2	0
28	0	6699	6699	6782	68	15	83	30	0
29	0	6808	6808	6880	70	2	72	4	0
30	0	7916	7916	7996	74	6	80	12	0
0	0	0	0	7996	6699	0	7996	1297	0
